threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.9161554192229039,0.41081194783340347
0.04,0.8404907975460123,0.24358435002103493
0.05,0.8343558282208589,0.22528397139251158
0.06,0.820040899795501,0.210980227177114
0.07,0.820040899795501,0.21013883045856122
0.08,0.8159509202453987,0.2082456878418174
0.09,0.8139059304703476,0.20803533866217921
0.1,0.8139059304703476,0.20761464030290283
0.11,0.7811860940695297,0.16217921750105174
0.12,0.7300613496932515,0.13399242742953302
0.13,0.7280163599182005,0.12410601598653766
0.14,0.6912065439672802,0.1072780816154817
0.15,0.6625766871165644,0.10159865376525032
0.16,0.656441717791411,0.10033655868742111
0.17,0.65439672801636,0.09823306689103913
0.18,0.65439672801636,0.09760201935212452
0.19,0.6523517382413088,0.09655027345393354
0.2,0.6523517382413088,0.09655027345393354
0.21,0.621676891615542,0.08792595708876735
0.22,0.6012269938650306,0.0734118636937316
0.23,0.5419222903885481,0.05679427850231384
0.24,0.5255623721881391,0.04564577198148927
0.25,0.4294478527607362,0.03176272612536811
0.26,0.4110429447852761,0.02839713925115692
0.27,0.38445807770961143,0.026083298275136727
0.28,0.37627811860940696,0.02524190155658393
0.29,0.35787321063394684,0.023559108119478336
0.3,0.3537832310838446,0.023348758939840134
0.31,0.3312883435582822,0.020614219604543543
0.32,0.2883435582822086,0.018300378628523347
0.33,0.25357873210633947,0.01430374421539756
0.34,0.19222903885480572,0.008834665544804375
0.35,0.17995910020449898,0.008413967185527976
0.36,0.16768916155419222,0.007572570466975179
0.37,0.15950920245398773,0.007362221287336979
0.38,0.15132924335378323,0.00715187210769878
0.39,0.15132924335378323,0.00715187210769878
0.4,0.147239263803681,0.006731173748422381
0.41,0.147239263803681,0.006731173748422381
0.42,0.147239263803681,0.006731173748422381
0.43,0.11860940695296524,0.00357593605384939
0.44,0.11860940695296524,0.00357593605384939
0.45,0.06339468302658487,0.0016827934371055953
0.46,0.0,0.0
0.47,0.0,0.0
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
