threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.9113924050632911,0.39984441851419683
0.04,0.8481012658227848,0.2553481135744846
0.05,0.8379746835443038,0.2485414235705951
0.06,0.8379746835443038,0.24834694671334112
0.07,0.8329113924050633,0.24465188642551536
0.08,0.830379746835443,0.24231816413846752
0.09,0.830379746835443,0.24212368728121353
0.1,0.7822784810126582,0.1793076623881758
0.11,0.759493670886076,0.16413846752236483
0.12,0.7493670886075949,0.1559704395176974
0.13,0.7493670886075949,0.15499805523142746
0.14,0.7189873417721518,0.13885647607934656
0.15,0.6987341772151898,0.12874367950213925
0.16,0.6987341772151898,0.1275768183586153
0.17,0.6936708860759494,0.12446518864255153
0.18,0.6784810126582278,0.1161026837806301
0.19,0.6784810126582278,0.11493582263710618
0.2,0.6303797468354431,0.10132244262932712
0.21,0.6126582278481013,0.09334889148191365
0.22,0.5367088607594936,0.08518086347724621
0.23,0.4936708860759494,0.07467911318553092
0.24,0.4506329113924051,0.07001166861143523
0.25,0.4481012658227848,0.07001166861143523
0.26,0.43291139240506327,0.058732010890704005
0.27,0.40253164556962023,0.050758459743290546
0.28,0.3721518987341772,0.046285492026448855
0.29,0.3620253164556962,0.045702061454686894
0.3,0.3518987341772152,0.043562816024893036
0.31,0.3265822784810127,0.040256709451575265
0.32,0.31139240506329113,0.03811746402178141
0.33,0.30886075949367087,0.03733955659276546
0.34,0.29873417721518986,0.035200311162971606
0.35,0.28607594936708863,0.03267211201866978
0.36,0.2582278481012658,0.026059898872034228
0.37,0.23291139240506328,0.024504084014002333
0.38,0.189873417721519,0.01750291715285881
0.39,0.1848101265822785,0.01575262543757293
0.4,0.1848101265822785,0.01575262543757293
0.41,0.18227848101265823,0.014974718008556981
0.42,0.18227848101265823,0.014974718008556981
0.43,0.14177215189873418,0.007584597432905484
0.44,0.14177215189873418,0.007584597432905484
0.45,0.07088607594936709,0.002333722287047841
0.46,0.0,0.0
0.47,0.0,0.0
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
