threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.9356984478935698,0.36956945256185464
0.04,0.8802660753880266,0.25871809857782974
0.05,0.8470066518847007,0.20689655172413793
0.06,0.8093126385809313,0.17786869277225795
0.07,0.7937915742793792,0.15721800116890708
0.08,0.7627494456762749,0.14124293785310735
0.09,0.7516629711751663,0.13033313851548803
0.1,0.7405764966740577,0.12234560685758815
0.11,0.7250554323725056,0.1137736216637444
0.12,0.7184035476718403,0.10714981492304695
0.13,0.6984478935698448,0.10072082602766413
0.14,0.6851441241685144,0.09507110851353984
0.15,0.6762749445676275,0.0898110266900448
0.16,0.6518847006651884,0.0847457627118644
0.17,0.6252771618625277,0.08143385934151569
0.18,0.614190687361419,0.07558932398207675
0.19,0.6008869179600886,0.07091369569452562
0.2,0.5809312638580931,0.06721215663354763
0.21,0.5631929046563193,0.06312098188194039
0.22,0.532150776053215,0.05786090005844535
0.23,0.49889135254988914,0.05104227547243328
0.24,0.4722838137472284,0.046561465030196765
0.25,0.4434589800443459,0.04149620105201637
0.26,0.4279379157427938,0.03779466199103838
0.27,0.4057649667405765,0.03526203000194818
0.28,0.38137472283813745,0.0335086693941165
0.29,0.36807095343680707,0.031755308786284825
0.3,0.3614190687361419,0.02883304110656536
0.31,0.3458980044345898,0.02824858757062147
0.32,0.3370288248337029,0.027079680498733685
0.33,0.3170731707317073,0.02571595558153127
0.34,0.30376940133037694,0.02396259497369959
0.35,0.2926829268292683,0.022988505747126436
0.36,0.2771618625277162,0.022404052211182544
0.37,0.270509977827051,0.020455873758036237
0.38,0.2616407982261641,0.01909214884083382
0.39,0.2549889135254989,0.017338788233002143
0.4,0.24611973392461198,0.015585427625170466
0.41,0.2394678492239468,0.015195791934541203
0.42,0.23503325942350334,0.015195791934541203
0.43,0.22838137472283815,0.014806156243911942
0.44,0.21951219512195122,0.01422170270796805
0.45,0.21729490022172948,0.013637249172024158
0.46,0.2106430155210643,0.013052795636080266
0.47,0.20842572062084258,0.012468342100136372
0.48,0.1973392461197339,0.01207870640950711
0.49,0.19068736141906872,0.011299435028248588
0.5,0.18403547671840353,0.011104617182933957
0.51,0.17738359201773837,0.010714981492304695
0.52,0.17738359201773837,0.010520163646990065
0.53,0.17516629711751663,0.010520163646990065
0.54,0.1574279379157428,0.010130527956360803
0.55,0.14412416851441243,0.00974089226573154
0.56,0.13747228381374724,0.009156438729787648
0.57,0.13082039911308205,0.008766803039158387
0.58,0.1286031042128603,0.008766803039158387
0.59,0.11751662971175167,0.008766803039158387
0.6,0.11086474501108648,0.008571985193843756
0.61,0.09977827050997783,0.008377167348529125
0.62,0.09977827050997783,0.008182349503214495
0.63,0.09534368070953436,0.007987531657899864
0.64,0.09090909090909091,0.007597895967270602
0.65,0.08647450110864745,0.007403078121955971
0.66,0.08425720620842572,0.00720826027664134
0.67,0.082039911308204,0.0070134424313267095
0.68,0.07760532150776053,0.006428988895382817
0.69,0.07760532150776053,0.006039353204753555
0.7,0.07538802660753881,0.005649717514124294
0.71,0.07095343680709534,0.005260081823495032
0.72,0.07095343680709534,0.004480810442236509
0.73,0.06651884700665188,0.004480810442236509
0.74,0.06208425720620843,0.004285992596921878
0.75,0.05543237250554324,0.004091174751607247
0.76,0.04434589800443459,0.004091174751607247
0.77,0.04212860310421286,0.004091174751607247
0.78,0.03991130820399113,0.0038963569062926166
0.79,0.037694013303769404,0.003311903370348724
0.8,0.03547671840354767,0.0029222676797194622
0.81,0.031042128603104215,0.002532631989090201
0.82,0.026607538802660754,0.0019481784531463083
0.83,0.024390243902439025,0.0013637249172024158
0.84,0.019955654101995565,0.0011689070718877848
0.85,0.017738359201773836,0.0011689070718877848
0.86,0.015521064301552107,0.0009740892265731541
0.87,0.013303769401330377,0.0009740892265731541
0.88,0.013303769401330377,0.0007792713812585232
0.89,0.013303769401330377,0.0005844535359438924
0.9,0.011086474501108648,0.0005844535359438924
0.91,0.008869179600886918,0.0001948178453146308
0.92,0.0066518847006651885,0.0001948178453146308
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
