threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.9011976047904192,0.26586595492289444
0.04,0.8143712574850299,0.1854982206405694
0.05,0.7874251497005988,0.15169039145907473
0.06,0.7514970059880239,0.12944839857651247
0.07,0.7035928143712575,0.11447212336892053
0.08,0.6706586826347305,0.10275800711743772
0.09,0.6377245508982036,0.09504744958481613
0.1,0.6197604790419161,0.08615065243179122
0.11,0.5958083832335329,0.0800711743772242
0.12,0.5688622754491018,0.07488137603795966
0.13,0.5568862275449101,0.07191577698695137
0.14,0.5479041916167665,0.06761565836298933
0.15,0.5389221556886228,0.06494661921708185
0.16,0.5209580838323353,0.06198102016607355
0.17,0.5089820359281437,0.05842230130486358
0.18,0.5029940119760479,0.054567022538552785
0.19,0.4940119760479042,0.051008303677342826
0.2,0.48502994011976047,0.04819098457888493
0.21,0.47305389221556887,0.045373665480427046
0.22,0.46706586826347307,0.04225978647686833
0.23,0.45209580838323354,0.03914590747330961
0.24,0.44011976047904194,0.03632858837485172
0.25,0.4281437125748503,0.03291814946619217
0.26,0.4251497005988024,0.03143534994068802
0.27,0.4161676646706587,0.030249110320284697
0.28,0.4041916167664671,0.029062870699881376
0.29,0.39520958083832336,0.028173190984578884
0.3,0.38622754491017963,0.02654211150652432
0.31,0.38023952095808383,0.024466192170818506
0.32,0.3592814371257485,0.023873072360616844
0.33,0.3413173652694611,0.022093712930011864
0.34,0.33532934131736525,0.021945432977461446
0.35,0.3263473053892216,0.021352313167259787
0.36,0.32335329341317365,0.020166073546856466
0.37,0.31736526946107785,0.018683274021352312
0.38,0.31137724550898205,0.01720047449584816
0.39,0.3083832335329341,0.016162514827995255
0.4,0.30538922155688625,0.015569395017793594
0.41,0.2994011976047904,0.01482799525504152
0.42,0.2964071856287425,0.014086595492289442
0.43,0.2874251497005988,0.013345195729537367
0.44,0.27844311377245506,0.01260379596678529
0.45,0.2754491017964072,0.012158956109134046
0.46,0.2694610778443114,0.011417556346381969
0.47,0.26047904191616766,0.010379596678529062
0.48,0.25449101796407186,0.010231316725978648
0.49,0.24550898203592814,0.009786476868327402
0.5,0.24251497005988024,0.009489916963226572
0.51,0.23652694610778444,0.009193357058125741
0.52,0.23353293413173654,0.00830367734282325
0.53,0.2245508982035928,0.007858837485172005
0.54,0.2215568862275449,0.007562277580071174
0.55,0.2125748502994012,0.007265717674970344
0.56,0.20359281437125748,0.006969157769869514
0.57,0.19461077844311378,0.006376037959667853
0.58,0.17664670658682635,0.005782918149466192
0.59,0.17664670658682635,0.005634638196915777
0.6,0.17065868263473055,0.005634638196915777
0.61,0.16766467065868262,0.0050415183867141165
0.62,0.15868263473053892,0.004893238434163701
0.63,0.1497005988023952,0.004744958481613286
0.64,0.1407185628742515,0.004448398576512456
0.65,0.1317365269461078,0.00430011862396204
0.66,0.12874251497005987,0.00430011862396204
0.67,0.12574850299401197,0.00430011862396204
0.68,0.11676646706586827,0.00370699881376038
0.69,0.10479041916167664,0.003410438908659549
0.7,0.10179640718562874,0.003113879003558719
0.71,0.10179640718562874,0.0028173190984578885
0.72,0.09580838323353294,0.002372479240806643
0.73,0.08982035928143713,0.002372479240806643
0.74,0.08682634730538923,0.002224199288256228
0.75,0.08083832335329341,0.0019276393831553975
0.76,0.0688622754491018,0.0014827995255041518
0.77,0.059880239520958084,0.0011862396204033216
0.78,0.05089820359281437,0.0011862396204033216
0.79,0.038922155688622756,0.0008896797153024911
0.8,0.03592814371257485,0.0008896797153024911
0.81,0.03592814371257485,0.0007413997627520759
0.82,0.029940119760479042,0.0007413997627520759
0.83,0.029940119760479042,0.0007413997627520759
0.84,0.029940119760479042,0.0007413997627520759
0.85,0.029940119760479042,0.0007413997627520759
0.86,0.02694610778443114,0.00044483985765124553
0.87,0.023952095808383235,0.00044483985765124553
0.88,0.020958083832335328,0.0002965599051008304
0.89,0.017964071856287425,0.0002965599051008304
0.9,0.008982035928143712,0.0002965599051008304
0.91,0.005988023952095809,0.0001482799525504152
0.92,0.0029940119760479044,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
