threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.8866396761133604,0.35695764909248057
0.04,0.8157894736842105,0.26145203111495247
0.05,0.7672064777327935,0.21888504753673294
0.06,0.7307692307692307,0.19144338807260156
0.07,0.7064777327935222,0.1704840103716508
0.08,0.680161943319838,0.15687121866897147
0.09,0.6639676113360324,0.145419187554019
0.1,0.6497975708502024,0.1367761452031115
0.11,0.6417004048582996,0.12856525496974935
0.12,0.6275303643724697,0.12121866897147796
0.13,0.6234817813765182,0.11430423509075194
0.14,0.6194331983805668,0.10998271391529818
0.15,0.6133603238866396,0.10501296456352636
0.16,0.6052631578947368,0.0989628349178911
0.17,0.5951417004048583,0.09420916162489196
0.18,0.5850202429149798,0.09096802074330164
0.19,0.5728744939271255,0.08707865168539326
0.2,0.5607287449392713,0.08189282627484874
0.21,0.5445344129554656,0.07519446845289542
0.22,0.5323886639676113,0.07044079515989628
0.23,0.5242914979757085,0.06547104580812446
0.24,0.5040485829959515,0.059636992221261884
0.25,0.48785425101214575,0.05682800345721694
0.26,0.46356275303643724,0.05466724286949006
0.27,0.4473684210526316,0.05121002592912705
0.28,0.4352226720647773,0.04602420051858254
0.29,0.41295546558704455,0.0449438202247191
0.3,0.39068825910931176,0.04299913569576491
0.31,0.3724696356275304,0.04170267934312878
0.32,0.35020242914979755,0.03997407087294728
0.33,0.3441295546558704,0.037381158167675024
0.34,0.3259109311740891,0.03694900605012964
0.35,0.32388663967611336,0.0341400172860847
0.36,0.3117408906882591,0.033707865168539325
0.37,0.305668016194332,0.03089887640449438
0.38,0.29959514170040485,0.029386343993085567
0.39,0.2975708502024291,0.028305963699222125
0.4,0.2894736842105263,0.02787381158167675
0.41,0.2793522267206478,0.026145203111495246
0.42,0.2732793522267207,0.02549697493517718
0.43,0.2651821862348178,0.023120138288677615
0.44,0.25708502024291496,0.022904062229904928
0.45,0.25101214574898784,0.022039757994814176
0.46,0.2408906882591093,0.02031114952463267
0.47,0.23481781376518218,0.018582541054451167
0.48,0.22874493927125505,0.018150388936905792
0.49,0.2125506072874494,0.017934312878133102
0.5,0.20040485829959515,0.016853932584269662
0.51,0.19838056680161945,0.015557476231633534
0.52,0.18421052631578946,0.014477095937770095
0.53,0.18016194331983806,0.013828867761452032
0.54,0.1659919028340081,0.012532411408815903
0.55,0.15991902834008098,0.01188418323249784
0.56,0.14777327935222673,0.011452031114952464
0.57,0.1396761133603239,0.010803802938634399
0.58,0.13562753036437247,0.010587726879861712
0.59,0.12955465587044535,0.00972342264477096
0.6,0.12348178137651822,0.00950734658599827
0.61,0.11740890688259109,0.008859118409680207
0.62,0.11336032388663968,0.008210890233362144
0.63,0.10728744939271255,0.007346585998271392
0.64,0.10526315789473684,0.006914433880726016
0.65,0.10526315789473684,0.00648228176318064
0.66,0.0931174089068826,0.0058340535868625755
0.67,0.08502024291497975,0.005185825410544511
0.68,0.07894736842105263,0.004969749351771823
0.69,0.07489878542510121,0.00432152117545376
0.7,0.0728744939271255,0.003457216940363008
0.71,0.06680161943319839,0.003025064822817632
0.72,0.06072874493927125,0.0028089887640449437
0.73,0.05668016194331984,0.00216076058772688
0.74,0.05668016194331984,0.00216076058772688
0.75,0.05263157894736842,0.001512532411408816
0.76,0.05263157894736842,0.0012964563526361278
0.77,0.048582995951417005,0.0012964563526361278
0.78,0.04251012145748988,0.0012964563526361278
0.79,0.03441295546558704,0.00108038029386344
0.8,0.02834008097165992,0.0006482281763180639
0.81,0.02631578947368421,0.000432152117545376
0.82,0.024291497975708502,0.000432152117545376
0.83,0.024291497975708502,0.000432152117545376
0.84,0.022267206477732792,0.000432152117545376
0.85,0.018218623481781375,0.000432152117545376
0.86,0.018218623481781375,0.000432152117545376
0.87,0.012145748987854251,0.000216076058772688
0.88,0.008097165991902834,0.000216076058772688
0.89,0.0020242914979757085,0.000216076058772688
0.9,0.0020242914979757085,0.000216076058772688
0.91,0.0020242914979757085,0.000216076058772688
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
