threshold,TPR,FPR
0.0,1.0,1.0
0.01,0.6575757575757576,0.11004927579513214
0.02,0.6575757575757576,0.10616694042108407
0.03,0.6575757575757576,0.1045244139166791
0.04,0.6575757575757576,0.09989547558608332
0.05,0.6575757575757576,0.09914887262953562
0.06,0.6575757575757576,0.09795430789905928
0.07,0.6575757575757576,0.09795430789905928
0.08,0.6575757575757576,0.09795430789905928
0.09,0.6575757575757576,0.09750634612513065
0.1,0.6575757575757576,0.09720770494251157
0.11,0.5484848484848485,0.06809018963715097
0.12,0.5484848484848485,0.06794086904584141
0.13,0.5484848484848485,0.0674929072719128
0.14,0.5484848484848485,0.0674929072719128
0.15,0.5484848484848485,0.0674929072719128
0.16,0.5484848484848485,0.06734358668060325
0.17,0.5484848484848485,0.06734358668060325
0.18,0.5484848484848485,0.06734358668060325
0.19,0.5484848484848485,0.06734358668060325
0.2,0.5484848484848485,0.06734358668060325
0.21,0.4666666666666667,0.05002239808869643
0.22,0.4666666666666667,0.05002239808869643
0.23,0.4666666666666667,0.05002239808869643
0.24,0.4666666666666667,0.05002239808869643
0.25,0.4666666666666667,0.05002239808869643
0.26,0.4666666666666667,0.04897715394952964
0.27,0.4666666666666667,0.04897715394952964
0.28,0.4666666666666667,0.04897715394952964
0.29,0.4666666666666667,0.04897715394952964
0.3,0.4666666666666667,0.04897715394952964
0.31,0.41515151515151516,0.040764521427504856
0.32,0.41515151515151516,0.040764521427504856
0.33,0.41515151515151516,0.040764521427504856
0.34,0.41515151515151516,0.040167239062266685
0.35,0.41515151515151516,0.040167239062266685
0.36,0.41515151515151516,0.0398685978796476
0.37,0.41515151515151516,0.0398685978796476
0.38,0.41515151515151516,0.0398685978796476
0.39,0.41515151515151516,0.0398685978796476
0.4,0.41515151515151516,0.0398685978796476
0.41,0.3606060606060606,0.033298491862027775
0.42,0.3606060606060606,0.033298491862027775
0.43,0.3606060606060606,0.033298491862027775
0.44,0.3606060606060606,0.033298491862027775
0.45,0.3606060606060606,0.033298491862027775
0.46,0.3606060606060606,0.032701209496789604
0.47,0.3606060606060606,0.032701209496789604
0.48,0.3606060606060606,0.032701209496789604
0.49,0.3606060606060606,0.032701209496789604
0.5,0.3606060606060606,0.032701209496789604
0.51,0.2909090909090909,0.025533821113931612
0.52,0.2909090909090909,0.025533821113931612
0.53,0.2909090909090909,0.025533821113931612
0.54,0.2909090909090909,0.025533821113931612
0.55,0.2909090909090909,0.025533821113931612
0.56,0.2909090909090909,0.025533821113931612
0.57,0.2909090909090909,0.025533821113931612
0.58,0.2909090909090909,0.025533821113931612
0.59,0.2909090909090909,0.025533821113931612
0.6,0.2909090909090909,0.025533821113931612
0.61,0.21818181818181817,0.020158279826788115
0.62,0.21818181818181817,0.020158279826788115
0.63,0.21818181818181817,0.020158279826788115
0.64,0.21818181818181817,0.020158279826788115
0.65,0.21818181818181817,0.020158279826788115
0.66,0.21818181818181817,0.020158279826788115
0.67,0.21818181818181817,0.020158279826788115
0.68,0.21818181818181817,0.020158279826788115
0.69,0.21818181818181817,0.020158279826788115
0.7,0.21818181818181817,0.020158279826788115
0.71,0.1787878787878788,0.016126623861430493
0.72,0.1787878787878788,0.016126623861430493
0.73,0.1787878787878788,0.016126623861430493
0.74,0.1787878787878788,0.016126623861430493
0.75,0.1787878787878788,0.016126623861430493
0.76,0.1787878787878788,0.016126623861430493
0.77,0.1787878787878788,0.016126623861430493
0.78,0.1787878787878788,0.016126623861430493
0.79,0.1787878787878788,0.016126623861430493
0.8,0.1787878787878788,0.016126623861430493
0.81,0.11515151515151516,0.013438853217858742
0.82,0.11515151515151516,0.013438853217858742
0.83,0.11515151515151516,0.013438853217858742
0.84,0.11515151515151516,0.013438853217858742
0.85,0.11515151515151516,0.013438853217858742
0.86,0.11515151515151516,0.013438853217858742
0.87,0.11515151515151516,0.013438853217858742
0.88,0.11515151515151516,0.013438853217858742
0.89,0.11515151515151516,0.013438853217858742
0.9,0.11515151515151516,0.013438853217858742
0.91,0.045454545454545456,0.008809914887262954
0.92,0.045454545454545456,0.008809914887262954
0.93,0.045454545454545456,0.008809914887262954
0.94,0.045454545454545456,0.008809914887262954
0.95,0.045454545454545456,0.008809914887262954
0.96,0.045454545454545456,0.008809914887262954
0.97,0.045454545454545456,0.008809914887262954
0.98,0.045454545454545456,0.008809914887262954
0.99,0.045454545454545456,0.008809914887262954
1.0,0.045454545454545456,0.008809914887262954
1.01,0.0,0.0
