threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.8491879350348028,0.3233917114617652
0.04,0.777262180974478,0.22819490202878445
0.05,0.7726218097447796,0.22368649211028263
0.06,0.7726218097447796,0.22125888676955088
0.07,0.7703016241299304,0.21969828333622335
0.08,0.7703016241299304,0.21675047685104906
0.09,0.7633410672853829,0.21518987341772153
0.1,0.6960556844547564,0.18189700017340038
0.11,0.6566125290023201,0.1638633604993931
0.12,0.6450116009280742,0.15762094676608288
0.13,0.6334106728538283,0.1550199410438703
0.14,0.6194895591647331,0.13681290098838217
0.15,0.6148491879350348,0.13629269984393966
0.16,0.5986078886310905,0.12710247962545518
0.17,0.5916473317865429,0.1245014739032426
0.18,0.5916473317865429,0.12311427085139587
0.19,0.5893271461716937,0.12224726894399168
0.2,0.5870069605568445,0.12120686665510665
0.21,0.5707656612529002,0.11479105254031559
0.22,0.568445475638051,0.11080284376625629
0.23,0.5406032482598608,0.0945032079070574
0.24,0.4988399071925754,0.07959077509970522
0.25,0.4733178654292343,0.07369516212935669
0.26,0.4222737819025522,0.059649731229408705
0.27,0.35730858468677495,0.04976590948500087
0.28,0.35730858468677495,0.049592509103520026
0.29,0.33642691415313225,0.04751170452574996
0.3,0.33410672853828305,0.04647130223686492
0.31,0.3294663573085847,0.045951101092422404
0.32,0.3062645011600928,0.0419628923183631
0.33,0.28074245939675174,0.03468007629616785
0.34,0.2529002320185615,0.027050459511010923
0.35,0.2505800464037123,0.025143055314721694
0.36,0.2296983758700696,0.022021848448066587
0.37,0.19953596287703015,0.0185538408184498
0.38,0.14153132250580047,0.015259233570313854
0.39,0.14153132250580047,0.015259233570313854
0.4,0.1345707656612529,0.01161782555921623
0.41,0.1345707656612529,0.01161782555921623
0.42,0.1345707656612529,0.01161782555921623
0.43,0.13225058004640372,0.010750823651812035
0.44,0.08120649651972157,0.00468181029998266
0.45,0.08120649651972157,0.00468181029998266
0.46,0.08120649651972157,0.00468181029998266
0.47,0.025522041763341066,0.0012138026703658747
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
