threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.9341317365269461,0.32947805456702256
0.04,0.8473053892215568,0.17719454329774614
0.05,0.7934131736526946,0.15154211150652433
0.06,0.7874251497005988,0.1472419928825623
0.07,0.7874251497005988,0.14709371293001186
0.08,0.7874251497005988,0.14575919335705811
0.09,0.7844311377245509,0.14531435349940688
0.1,0.7215568862275449,0.11610320284697509
0.11,0.6616766467065869,0.10542704626334519
0.12,0.6467065868263473,0.09445432977461447
0.13,0.6377245508982036,0.08674377224199288
0.14,0.6197604790419161,0.07844009489916963
0.15,0.6047904191616766,0.07473309608540925
0.16,0.5808383233532934,0.07280545670225386
0.17,0.5778443113772455,0.06998813760379596
0.18,0.5718562874251497,0.06909845788849348
0.19,0.5568862275449101,0.06390865954922895
0.2,0.5359281437125748,0.059608540925266906
0.21,0.5179640718562875,0.056198102016607354
0.22,0.4880239520958084,0.05115658362989324
0.23,0.46407185628742514,0.04181494661921708
0.24,0.41916167664670656,0.038404507710557534
0.25,0.4041916167664671,0.032176749703440095
0.26,0.38922155688622756,0.029359430604982206
0.27,0.38922155688622756,0.02921115065243179
0.28,0.38023952095808383,0.02802491103202847
0.29,0.38023952095808383,0.027876631079478055
0.3,0.3712574850299401,0.026986951364175563
0.31,0.3652694610778443,0.02609727164887307
0.32,0.3532934131736527,0.025800711743772242
0.33,0.31736526946107785,0.022390272835112694
0.34,0.3023952095808383,0.02031435349940688
0.35,0.281437125748503,0.01631079478054567
0.36,0.27844311377245506,0.01601423487544484
0.37,0.25449101796407186,0.012900355871886121
0.38,0.2215568862275449,0.01201067615658363
0.39,0.20359281437125748,0.009489916963226572
0.4,0.20359281437125748,0.00860023724792408
0.41,0.19760479041916168,0.007562277580071174
0.42,0.17664670658682635,0.006969157769869514
0.43,0.15269461077844312,0.006227758007117438
0.44,0.1317365269461078,0.005189798339264531
0.45,0.09281437125748503,0.0029655990510083037
0.46,0.0,0.0
0.47,0.0,0.0
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
