threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.8192771084337349,0.34058577405857743
0.04,0.7951807228915663,0.2917154811715481
0.05,0.7728055077452668,0.2403347280334728
0.06,0.7728055077452668,0.23815899581589958
0.07,0.7728055077452668,0.23815899581589958
0.08,0.7693631669535284,0.23330543933054393
0.09,0.7693631669535284,0.23313807531380754
0.1,0.7607573149741824,0.19497907949790794
0.11,0.7263339070567987,0.15179916317991632
0.12,0.7211703958691911,0.1402510460251046
0.13,0.6678141135972461,0.1106276150627615
0.14,0.648881239242685,0.10376569037656903
0.15,0.6144578313253012,0.09556485355648535
0.16,0.6024096385542169,0.0900418410041841
0.17,0.6006884681583476,0.08836820083682008
0.18,0.5748709122203098,0.08384937238493724
0.19,0.5559380378657487,0.07933054393305439
0.2,0.5421686746987951,0.07330543933054394
0.21,0.46815834767641995,0.06610878661087866
0.22,0.45611015490533563,0.06426778242677825
0.23,0.40619621342512907,0.052552301255230124
0.24,0.4010327022375215,0.04903765690376569
0.25,0.3769363166953528,0.04334728033472803
0.26,0.36660929432013767,0.04184100418410042
0.27,0.35111876075731496,0.03815899581589958
0.28,0.3442340791738382,0.03615062761506276
0.29,0.3373493975903614,0.03497907949790795
0.3,0.32358003442340794,0.03380753138075314
0.31,0.2943201376936317,0.03079497907949791
0.32,0.28055077452667815,0.02878661087866109
0.33,0.2719449225473322,0.025271966527196654
0.34,0.23752151462994836,0.0200836820083682
0.35,0.2099827882960413,0.017907949790794978
0.36,0.14113597246127366,0.011715481171548118
0.37,0.1359724612736661,0.010711297071129708
0.38,0.12736660929432014,0.009539748953974895
0.39,0.12048192771084337,0.008535564853556485
0.4,0.11703958691910499,0.008033472803347281
0.41,0.09122203098106713,0.005523012552301255
0.42,0.08605851979345955,0.005188284518828452
0.43,0.07401032702237521,0.004518828451882845
0.44,0.07228915662650602,0.004518828451882845
0.45,0.03270223752151463,0.0010041841004184101
0.46,0.0,0.0
0.47,0.0,0.0
0.48,0.0,0.0
0.49,0.0,0.0
0.5,0.0,0.0
0.51,0.0,0.0
0.52,0.0,0.0
0.53,0.0,0.0
0.54,0.0,0.0
0.55,0.0,0.0
0.56,0.0,0.0
0.57,0.0,0.0
0.58,0.0,0.0
0.59,0.0,0.0
0.6,0.0,0.0
0.61,0.0,0.0
0.62,0.0,0.0
0.63,0.0,0.0
0.64,0.0,0.0
0.65,0.0,0.0
0.66,0.0,0.0
0.67,0.0,0.0
0.68,0.0,0.0
0.69,0.0,0.0
0.7,0.0,0.0
0.71,0.0,0.0
0.72,0.0,0.0
0.73,0.0,0.0
0.74,0.0,0.0
0.75,0.0,0.0
0.76,0.0,0.0
0.77,0.0,0.0
0.78,0.0,0.0
0.79,0.0,0.0
0.8,0.0,0.0
0.81,0.0,0.0
0.82,0.0,0.0
0.83,0.0,0.0
0.84,0.0,0.0
0.85,0.0,0.0
0.86,0.0,0.0
0.87,0.0,0.0
0.88,0.0,0.0
0.89,0.0,0.0
0.9,0.0,0.0
0.91,0.0,0.0
0.92,0.0,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
