threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.9012658227848102,0.3693115519253209
0.04,0.8708860759493671,0.2821859198755348
0.05,0.8329113924050633,0.23026059898872034
0.06,0.810126582278481,0.1971995332555426
0.07,0.7848101265822784,0.17775184753014392
0.08,0.759493670886076,0.16258265266433294
0.09,0.7443037974683544,0.15130299494360172
0.1,0.7316455696202532,0.14060676779463244
0.11,0.7240506329113924,0.13321664721898094
0.12,0.7037974683544304,0.12427071178529756
0.13,0.6911392405063291,0.11940879035394789
0.14,0.6860759493670886,0.11279657720731233
0.15,0.6632911392405063,0.1059898872034228
0.16,0.6455696202531646,0.09898872034227926
0.17,0.6303797468354431,0.09354336833916764
0.18,0.6151898734177215,0.08712563204978607
0.19,0.579746835443038,0.0822637106184364
0.2,0.5544303797468354,0.07740178918708673
0.21,0.5139240506329114,0.0705950991831972
0.22,0.4582278481012658,0.06495527032283158
0.23,0.44050632911392407,0.060093348891481914
0.24,0.42278481012658226,0.056787242318164136
0.25,0.41012658227848103,0.054064566316608324
0.26,0.4,0.049202644885258655
0.27,0.38734177215189874,0.046674445740956826
0.28,0.3670886075949367,0.043562816024893036
0.29,0.3569620253164557,0.042007001166861145
0.3,0.34430379746835443,0.03928432516530533
0.31,0.3265822784810127,0.03695060287825749
0.32,0.31645569620253167,0.03500583430571762
0.33,0.3037974683544304,0.033061065733177755
0.34,0.29620253164556964,0.03247763516141579
0.35,0.28860759493670884,0.031699727732399846
0.36,0.27341772151898736,0.031116297160637883
0.37,0.26582278481012656,0.029949436017113962
0.38,0.26329113924050634,0.028004667444574097
0.39,0.25063291139240507,0.026448852586542202
0.4,0.2430379746835443,0.025476468300272267
0.41,0.23544303797468355,0.024309607156748347
0.42,0.22784810126582278,0.023920653442240373
0.43,0.22278481012658227,0.023337222870478413
0.44,0.21772151898734177,0.022170361726954493
0.45,0.21265822784810126,0.021197977440684558
0.46,0.20759493670886076,0.020225593154414623
0.47,0.20506329113924052,0.019447685725398678
0.48,0.19746835443037974,0.018864255153636718
0.49,0.1848101265822785,0.017697394010112798
0.5,0.1848101265822785,0.017113963438350838
0.51,0.18227848101265823,0.016141579152080903
0.52,0.17974683544303796,0.015363671723064956
0.53,0.17974683544303796,0.014585764294049008
0.54,0.17721518987341772,0.013807856865033061
0.55,0.16455696202531644,0.013418903150525088
0.56,0.15949367088607594,0.011863088292493194
0.57,0.15443037974683543,0.011279657720731234
0.58,0.1518987341772152,0.010501750291715286
0.59,0.1468354430379747,0.009723842862699339
0.6,0.14430379746835442,0.009334889148191364
0.61,0.1341772151898734,0.008945935433683392
0.62,0.1291139240506329,0.008362504861921432
0.63,0.1291139240506329,0.008168028004667444
0.64,0.12658227848101267,0.007001166861143524
0.65,0.1240506329113924,0.006806690003889537
0.66,0.11645569620253164,0.0066122131466355505
0.67,0.11392405063291139,0.0066122131466355505
0.68,0.11139240506329114,0.006223259432127577
0.69,0.10886075949367088,0.005834305717619603
0.7,0.10379746835443038,0.0054453520031116295
0.71,0.10126582278481013,0.0054453520031116295
0.72,0.09873417721518987,0.005250875145857643
0.73,0.09367088607594937,0.0048619214313496695
0.74,0.08860759493670886,0.004472967716841696
0.75,0.08354430379746836,0.004084014002333722
0.76,0.07848101265822785,0.0038895371450797353
0.77,0.07848101265822785,0.0031116297160637884
0.78,0.07341772151898734,0.0029171528588098016
0.79,0.06835443037974684,0.002528199144301828
0.8,0.060759493670886074,0.002333722287047841
0.81,0.04556962025316456,0.0021392454297938547
0.82,0.04556962025316456,0.001750291715285881
0.83,0.043037974683544304,0.001750291715285881
0.84,0.04050632911392405,0.0013613380007779074
0.85,0.0379746835443038,0.0011668611435239206
0.86,0.030379746835443037,0.0009723842862699338
0.87,0.030379746835443037,0.0007779074290159471
0.88,0.02531645569620253,0.0005834305717619603
0.89,0.02278481012658228,0.00038895371450797355
0.9,0.015189873417721518,0.00038895371450797355
0.91,0.012658227848101266,0.00038895371450797355
0.92,0.010126582278481013,0.00038895371450797355
0.93,0.002531645569620253,0.00019447685725398678
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
