threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.8834355828220859,0.33066891039124946
0.04,0.820040899795501,0.2519983172065629
0.05,0.7791411042944786,0.20677324358435
0.06,0.7586912065439673,0.1769036600757257
0.07,0.7423312883435583,0.16049642406394615
0.08,0.7198364008179959,0.14640302902818678
0.09,0.6993865030674846,0.13651661758519143
0.1,0.6830265848670757,0.12536811106436685
0.11,0.6666666666666666,0.11590239798064787
0.12,0.656441717791411,0.1089608750525873
0.13,0.6441717791411042,0.10096760622633572
0.14,0.6359918200408998,0.09318468657972234
0.15,0.623721881390593,0.08729490954985275
0.16,0.6094069529652352,0.08245687841817417
0.17,0.5950920245398773,0.07593605384938999
0.18,0.5807770961145194,0.068573832562053
0.19,0.5685071574642127,0.06394615061001262
0.2,0.5603271983640081,0.05679427850231384
0.21,0.5419222903885481,0.050904501472444255
0.22,0.523517382413088,0.04501472444257468
0.23,0.49284253578732107,0.04122843920908709
0.24,0.46830265848670755,0.03786285233487589
0.25,0.45807770961145194,0.0355490113588557
0.26,0.4274028629856851,0.032393773664282706
0.27,0.40899795501022496,0.029869583508624318
0.28,0.40286298568507156,0.02755574253260412
0.29,0.3885480572597137,0.026503996634413125
0.3,0.37423312883435583,0.02482120319730753
0.31,0.3558282208588957,0.024190155658392932
0.32,0.3496932515337423,0.023559108119478336
0.33,0.33537832310838445,0.02250736222128734
0.34,0.31901840490797545,0.02103491796381994
0.35,0.3128834355828221,0.020403870424905345
0.36,0.3006134969325153,0.019141775347076145
0.37,0.2903885480572597,0.018300378628523347
0.38,0.28016359918200406,0.016617585191417754
0.39,0.27607361963190186,0.016407236011779555
0.4,0.26789366053169733,0.015776188472864956
0.41,0.25766871165644173,0.014724442574673959
0.42,0.24948875255623723,0.01451409339503576
0.43,0.2392638036809816,0.013251998317206562
0.44,0.2331288343558282,0.012620950778291964
0.45,0.2310838445807771,0.012410601598653766
0.46,0.22699386503067484,0.011989903239377367
0.47,0.2167689161554192,0.011989903239377367
0.48,0.2065439672801636,0.01093815734118637
0.49,0.20449897750511248,0.010307109802271772
0.5,0.19631901840490798,0.009886411442995372
0.51,0.19631901840490798,0.009255363904080775
0.52,0.18813905930470348,0.009045014724442574
0.53,0.18609406952965235,0.008834665544804375
0.54,0.17995910020449898,0.008624316365166175
0.55,0.16768916155419222,0.008203618005889778
0.56,0.16155419222903886,0.007362221287336979
0.57,0.1554192229038855,0.006731173748422381
0.58,0.1492842535787321,0.006520824568784182
0.59,0.1411042944785276,0.005889777029869584
0.6,0.1329243353783231,0.005258729490954985
0.61,0.12883435582822086,0.004838031131678587
0.62,0.12269938650306748,0.004627681952040387
0.63,0.12065439672801637,0.004627681952040387
0.64,0.1165644171779141,0.004206983592763988
0.65,0.1083844580777096,0.0033655868742111907
0.66,0.10429447852760736,0.003155237694572991
0.67,0.09406952965235174,0.003155237694572991
0.68,0.08997955010224949,0.003155237694572991
0.69,0.08588957055214724,0.003155237694572991
0.7,0.08384458077709611,0.003155237694572991
0.71,0.07770961145194274,0.002944888514934792
0.72,0.065439672801636,0.002103491796381994
0.73,0.05725971370143149,0.0018931426167437947
0.74,0.053169734151329244,0.0016827934371055953
0.75,0.04703476482617587,0.0016827934371055953
0.76,0.04294478527607362,0.0016827934371055953
0.77,0.04294478527607362,0.001472444257467396
0.78,0.0408997955010225,0.0012620950778291964
0.79,0.03885480572597137,0.0012620950778291964
0.8,0.03067484662576687,0.001051745898190997
0.81,0.024539877300613498,0.0008413967185527977
0.82,0.024539877300613498,0.0006310475389145982
0.83,0.022494887525562373,0.0006310475389145982
0.84,0.018404907975460124,0.0006310475389145982
0.85,0.018404907975460124,0.0006310475389145982
0.86,0.016359918200409,0.00042069835927639884
0.87,0.016359918200409,0.00042069835927639884
0.88,0.016359918200409,0.00021034917963819942
0.89,0.014314928425357873,0.00021034917963819942
0.9,0.014314928425357873,0.00021034917963819942
0.91,0.014314928425357873,0.00021034917963819942
0.92,0.006134969325153374,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
