threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.8743545611015491,0.35263598326359835
0.04,0.8313253012048193,0.25489539748953977
0.05,0.8037865748709122,0.20635983263598326
0.06,0.7710843373493976,0.17556485355648535
0.07,0.7418244406196214,0.15380753138075315
0.08,0.7211703958691911,0.13606694560669455
0.09,0.7005163511187608,0.12602510460251046
0.1,0.6833046471600689,0.11782426778242677
0.11,0.6729776247848537,0.1096234309623431
0.12,0.6523235800344234,0.10343096234309623
0.13,0.621342512908778,0.09589958158995816
0.14,0.6041308089500861,0.0893723849372385
0.15,0.5938037865748709,0.08301255230125523
0.16,0.5628227194492255,0.07866108786610879
0.17,0.5438898450946644,0.07397489539748954
0.18,0.5146299483648882,0.06811715481171549
0.19,0.49569707401032703,0.06092050209205021
0.2,0.44922547332185886,0.05656903765690376
0.21,0.43029259896729777,0.05288702928870293
0.22,0.4113597246127367,0.04903765690376569
0.23,0.3924268502581756,0.045188284518828455
0.24,0.3838209982788296,0.04117154811715481
0.25,0.3717728055077453,0.03765690376569038
0.26,0.35111876075731496,0.03430962343096234
0.27,0.33390705679862304,0.031297071129707116
0.28,0.31841652323580033,0.029456066945606693
0.29,0.3080895008605852,0.02828451882845188
0.3,0.30120481927710846,0.026108786610878662
0.31,0.2908777969018933,0.024602510460251047
0.32,0.2736660929432014,0.02393305439330544
0.33,0.25817555938037867,0.022594142259414227
0.34,0.25301204819277107,0.021255230125523012
0.35,0.24612736660929432,0.020753138075313808
0.36,0.23235800344234078,0.01874476987447699
0.37,0.22375215146299485,0.01807531380753138
0.38,0.21686746987951808,0.017238493723849373
0.39,0.2117039586919105,0.016569037656903766
0.4,0.20654044750430292,0.015732217573221758
0.41,0.20481927710843373,0.015397489539748954
0.42,0.19965576592082615,0.014895397489539748
0.43,0.19104991394148021,0.01405857740585774
0.44,0.18588640275387264,0.012887029288702929
0.45,0.17900172117039587,0.012384937238493723
0.46,0.1703958691910499,0.01188284518828452
0.47,0.16351118760757316,0.011380753138075314
0.48,0.16179001721170397,0.011213389121338912
0.49,0.14629948364888123,0.010711297071129708
0.5,0.14457831325301204,0.010209205020920502
0.51,0.1359724612736661,0.0100418410041841
0.52,0.12908777969018934,0.009707112970711296
0.53,0.12564543889845095,0.009707112970711296
0.54,0.11876075731497418,0.008870292887029289
0.55,0.1153184165232358,0.008702928870292887
0.56,0.10843373493975904,0.008702928870292887
0.57,0.10499139414802065,0.008535564853556485
0.58,0.0981067125645439,0.007364016736401673
0.59,0.0963855421686747,0.0068619246861924684
0.6,0.08605851979345955,0.006192468619246862
0.61,0.08261617900172118,0.006192468619246862
0.62,0.07917383820998279,0.005857740585774059
0.63,0.0757314974182444,0.005188284518828452
0.64,0.06712564543889846,0.004853556485355648
0.65,0.06540447504302926,0.004518828451882845
0.66,0.06196213425129088,0.0040167364016736404
0.67,0.060240963855421686,0.003514644351464435
0.68,0.05679862306368331,0.003514644351464435
0.69,0.055077452667814115,0.003179916317991632
0.7,0.055077452667814115,0.0028451882845188284
0.71,0.04991394148020654,0.002677824267782427
0.72,0.04991394148020654,0.0021757322175732217
0.73,0.04475043029259897,0.0020083682008368202
0.74,0.04475043029259897,0.0020083682008368202
0.75,0.04130808950086059,0.0018410041841004183
0.76,0.03442340791738382,0.0016736401673640166
0.77,0.03098106712564544,0.0015062761506276152
0.78,0.029259896729776247,0.0013389121338912135
0.79,0.025817555938037865,0.0013389121338912135
0.8,0.024096385542168676,0.0011715481171548118
0.81,0.022375215146299483,0.0011715481171548118
0.82,0.01721170395869191,0.0011715481171548118
0.83,0.012048192771084338,0.0011715481171548118
0.84,0.008605851979345954,0.0010041841004184101
0.85,0.0068846815834767644,0.0010041841004184101
0.86,0.0051635111876075735,0.0010041841004184101
0.87,0.0034423407917383822,0.0010041841004184101
0.88,0.0034423407917383822,0.0010041841004184101
0.89,0.0034423407917383822,0.0006694560669456067
0.9,0.0017211703958691911,0.00033472803347280337
0.91,0.0017211703958691911,0.00016736401673640169
0.92,0.0017211703958691911,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
