threshold,TPR,FPR
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,0.877030162412993,0.3565111843246055
0.04,0.8097447795823666,0.26859719091382
0.05,0.7563805104408353,0.228715103173227
0.06,0.7146171693735499,0.20027744061036934
0.07,0.6983758700696056,0.18571180856597885
0.08,0.6890951276102089,0.17340038148083925
0.09,0.6566125290023201,0.1598751517253338
0.1,0.6473317865429234,0.14808392578463672
0.11,0.6357308584686775,0.1404543089994798
0.12,0.617169373549884,0.13282469221432286
0.13,0.6148491879350348,0.12727588000693602
0.14,0.6032482598607889,0.12068666551066412
0.15,0.5846867749419954,0.11565805444771979
0.16,0.5661252900232019,0.11166984567366048
0.17,0.5522041763341067,0.10612103346627362
0.18,0.5406032482598608,0.10057222125888678
0.19,0.531322505800464,0.09606381134038496
0.2,0.5174013921113689,0.0905149991329981
0.21,0.5011600928074246,0.08565978845153459
0.22,0.48491879350348027,0.07976417548118606
0.23,0.44547563805104406,0.07265475984047165
0.24,0.42691415313225056,0.06554534419975724
0.25,0.4060324825986079,0.06069013351829374
0.26,0.39443155452436196,0.05756892665163863
0.27,0.37587006960556846,0.05375411825906017
0.28,0.35498839907192575,0.04976590948500087
0.29,0.33410672853828305,0.047338304144269115
0.3,0.32018561484918795,0.044043696896133175
0.31,0.3062645011600928,0.0410958904109589
0.32,0.2877030162412993,0.038668285070227154
0.33,0.27610208816705334,0.03780128316282296
0.34,0.26218097447795824,0.035893878966533725
0.35,0.2529002320185615,0.034506675914687014
0.36,0.23897911832946636,0.03277267209987862
0.37,0.23665893271461716,0.031212068666551067
0.38,0.23201856148491878,0.029478064851742675
0.39,0.22505800464037123,0.02861106294433848
0.4,0.21577726218097448,0.026877059129530086
0.41,0.2088167053364269,0.024969654933240854
0.42,0.20417633410672853,0.02323565111843246
0.43,0.19721577726218098,0.022888850355470784
0.44,0.1902552204176334,0.022195248829547425
0.45,0.18561484918793503,0.02098144615918155
0.46,0.18561484918793503,0.019420842725853996
0.47,0.18097447795823665,0.01890064158141148
0.48,0.1716937354988399,0.01890064158141148
0.49,0.16241299303944315,0.01803363967400728
0.5,0.16009280742459397,0.01664643662216057
0.51,0.1531322505800464,0.015432633951794695
0.52,0.14849187935034802,0.015259233570313854
0.53,0.14153132250580047,0.014392231662909658
0.54,0.13921113689095127,0.0136986301369863
0.55,0.1368909512761021,0.012311427085139588
0.56,0.1368909512761021,0.011964626322177908
0.57,0.13225058004640372,0.010924224033292873
0.58,0.12296983758700696,0.009710421362926998
0.59,0.11600928074245939,0.009710421362926998
0.6,0.11136890951276102,0.00936362059996532
0.61,0.10904872389791183,0.009190220218484481
0.62,0.10672853828306264,0.008323218311080285
0.63,0.09744779582366589,0.008149817929599444
0.64,0.09280742459396751,0.007456216403676088
0.65,0.07888631090487239,0.0071094156407144095
0.66,0.07424593967517401,0.006415814114791052
0.67,0.06496519721577726,0.006069013351829374
0.68,0.058004640371229696,0.005375411825906017
0.69,0.05568445475638051,0.00468181029998266
0.7,0.05336426914153132,0.004335009537020981
0.71,0.04640371229698376,0.003988208774059303
0.72,0.04176334106728538,0.0036414080110976246
0.73,0.03944315545243619,0.0031212068666551067
0.74,0.037122969837587005,0.002774406103693428
0.75,0.030162412993039442,0.00225420495925091
0.76,0.030162412993039442,0.0019074041962892317
0.77,0.030162412993039442,0.0017340038148083927
0.78,0.030162412993039442,0.0017340038148083927
0.79,0.030162412993039442,0.0015606034333275533
0.8,0.027842227378190254,0.001387203051846714
0.81,0.025522041763341066,0.0012138026703658747
0.82,0.025522041763341066,0.0010404022888850356
0.83,0.02088167053364269,0.000693601525923357
0.84,0.02088167053364269,0.000693601525923357
0.85,0.02088167053364269,0.0005202011444425178
0.86,0.016241299303944315,0.0
0.87,0.01160092807424594,0.0
0.88,0.009280742459396751,0.0
0.89,0.009280742459396751,0.0
0.9,0.002320185614849188,0.0
0.91,0.002320185614849188,0.0
0.92,0.002320185614849188,0.0
0.93,0.0,0.0
0.94,0.0,0.0
0.95,0.0,0.0
0.96,0.0,0.0
0.97,0.0,0.0
0.98,0.0,0.0
0.99,0.0,0.0
1.0,0.0,0.0
1.01,0.0,0.0
