threshold,TPR,FPR
0.0,1.0,1.0
0.01,0.5498839907192575,0.16490376278827815
0.02,0.5498839907192575,0.16247615744754637
0.03,0.5498839907192575,0.16247615744754637
0.04,0.5498839907192575,0.16056875325125716
0.05,0.5498839907192575,0.16004855210681462
0.06,0.5498839907192575,0.1598751517253338
0.07,0.5498839907192575,0.15970175134385295
0.08,0.5498839907192575,0.15970175134385295
0.09,0.5498839907192575,0.1590081498179296
0.1,0.5498839907192575,0.1584879486734871
0.11,0.4361948955916473,0.11323044910698804
0.12,0.4361948955916473,0.11323044910698804
0.13,0.4361948955916473,0.11253684758106468
0.14,0.4361948955916473,0.11253684758106468
0.15,0.4361948955916473,0.11253684758106468
0.16,0.4361948955916473,0.11253684758106468
0.17,0.4361948955916473,0.112190046818103
0.18,0.4361948955916473,0.112190046818103
0.19,0.4361948955916473,0.112190046818103
0.2,0.4361948955916473,0.112190046818103
0.21,0.35962877030162416,0.08808739379226635
0.22,0.35962877030162416,0.08808739379226635
0.23,0.35962877030162416,0.08808739379226635
0.24,0.35962877030162416,0.08808739379226635
0.25,0.35962877030162416,0.08808739379226635
0.26,0.35730858468677495,0.08687359112190046
0.27,0.35730858468677495,0.08687359112190046
0.28,0.35730858468677495,0.08687359112190046
0.29,0.35730858468677495,0.08687359112190046
0.3,0.35730858468677495,0.08687359112190046
0.31,0.3225058004640371,0.07317496098491416
0.32,0.3225058004640371,0.07317496098491416
0.33,0.3225058004640371,0.07317496098491416
0.34,0.3225058004640371,0.07230795907750998
0.35,0.3225058004640371,0.07230795907750998
0.36,0.3225058004640371,0.07213455869602912
0.37,0.3225058004640371,0.07213455869602912
0.38,0.3225058004640371,0.07213455869602912
0.39,0.3225058004640371,0.07213455869602912
0.4,0.3225058004640371,0.07213455869602912
0.41,0.28306264501160094,0.05982313161088954
0.42,0.28306264501160094,0.05982313161088954
0.43,0.28306264501160094,0.05982313161088954
0.44,0.28306264501160094,0.05982313161088954
0.45,0.28306264501160094,0.05982313161088954
0.46,0.28306264501160094,0.05982313161088954
0.47,0.28306264501160094,0.05982313161088954
0.48,0.28306264501160094,0.05982313161088954
0.49,0.28306264501160094,0.05982313161088954
0.5,0.28306264501160094,0.05982313161088954
0.51,0.24129930394431554,0.04907230795907751
0.52,0.24129930394431554,0.04907230795907751
0.53,0.24129930394431554,0.04907230795907751
0.54,0.24129930394431554,0.04907230795907751
0.55,0.24129930394431554,0.04907230795907751
0.56,0.24129930394431554,0.04907230795907751
0.57,0.24129930394431554,0.04907230795907751
0.58,0.24129930394431554,0.04907230795907751
0.59,0.24129930394431554,0.04907230795907751
0.6,0.24129930394431554,0.04907230795907751
0.61,0.21577726218097448,0.039015085833188835
0.62,0.21577726218097448,0.039015085833188835
0.63,0.21577726218097448,0.039015085833188835
0.64,0.21577726218097448,0.039015085833188835
0.65,0.21577726218097448,0.039015085833188835
0.66,0.21577726218097448,0.039015085833188835
0.67,0.21577726218097448,0.039015085833188835
0.68,0.21577726218097448,0.039015085833188835
0.69,0.21577726218097448,0.039015085833188835
0.7,0.21577726218097448,0.039015085833188835
0.71,0.17633410672853828,0.031385469048031904
0.72,0.17633410672853828,0.031385469048031904
0.73,0.17633410672853828,0.031385469048031904
0.74,0.17633410672853828,0.031385469048031904
0.75,0.17633410672853828,0.031385469048031904
0.76,0.17633410672853828,0.031385469048031904
0.77,0.17633410672853828,0.031385469048031904
0.78,0.17633410672853828,0.031385469048031904
0.79,0.17633410672853828,0.031385469048031904
0.8,0.17633410672853828,0.031385469048031904
0.81,0.12993039443155452,0.02358245188139414
0.82,0.12993039443155452,0.02358245188139414
0.83,0.12993039443155452,0.02358245188139414
0.84,0.12993039443155452,0.02358245188139414
0.85,0.12993039443155452,0.02358245188139414
0.86,0.12993039443155452,0.02358245188139414
0.87,0.12993039443155452,0.02358245188139414
0.88,0.12993039443155452,0.02358245188139414
0.89,0.12993039443155452,0.02358245188139414
0.9,0.12993039443155452,0.02358245188139414
0.91,0.06960556844547564,0.01629963585919889
0.92,0.06960556844547564,0.01629963585919889
0.93,0.06960556844547564,0.01629963585919889
0.94,0.06960556844547564,0.01629963585919889
0.95,0.06960556844547564,0.01629963585919889
0.96,0.06960556844547564,0.01629963585919889
0.97,0.06960556844547564,0.01629963585919889
0.98,0.06960556844547564,0.01629963585919889
0.99,0.06960556844547564,0.01629963585919889
1.0,0.06960556844547564,0.01629963585919889
1.01,0.0,0.0
